#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
2603,Frank Rodriguez,684491,684491,sa3009330,,LAD,C,C
2604,Frank Rubio,676298,676298,sa3005162,,SF,RP,RP
2605,Frank Schwindel,643524,643524,15351,,FA,1B,1B
2606,Frankie Montas,593423,14309,14309,9103,NYY,SP,SP
2607,Franklin Arias,808265,808265,sa3021845,,BOS,SS,SS
2608,Franklin Barreto,620439,15519,15519,,WSH,2B,2B/SS
2609,Franklin Dacosta,672374,672374,sa3002925,,TB,SP,SP
2610,Franklin Labour,665780,665780,sa916848,,FA,OF,OF
2611,Franklin Linares,685438,685438,sa3009820,,FA,SS,SS
2612,Franklin Lopez,800157,800157,sa3018936,,COL,C,C
2613,Franklin Marquez,692452,692452,sa3015305,,WSH,RP,RP
2614,Franklin Perez,658530,658530,sa873722,,FA,RP,RP
2615,Franklin Sanchez,692845,692845,sa3015157,,MIA,SP,SP
2616,Franklin Soto,672763,672763,sa3003328,,FA,SS,SS
2617,Franklin Torres,650660,650660,sa830300,,FA,2B,2B
2618,Franklyn Kilome,642584,642584,17861,,FA,RP,RP
2619,Franmil Reyes,614177,614177,14566,10029,FA,DH,OF
2620,Franny Cobos,678725,678725,sa3006494,,HOU,RP,RP
2621,Franyer Noria,800356,800356,sa3018528,,BOS,2B,2B
2622,Fraser Ellard,686642,686642,sa3016907,,CHW,RP,RP
2623,Fray Morelo,685573,685573,sa3009815,,MIL,RP,RP
2624,Fred Schlichtholz,668880,668880,sa3004455,,SD,RP,RP
2625,Freddie Freeman,518692,5361,5361,7793,LAD,1B,1B
2626,Freddvil Chevez,673882,673882,sa3003413,,FA,1B,1B
2627,Freddy Fermin,666023,666023,21840,11514,KC,C,C
2628,Freddy Galvis,520471,6609,6609,,FA,SS,SS/3B
2629,Freddy Guilamo,683414,683414,sa3009297,,HOU,C,C
2630,Freddy Pacheco,681643,681643,sa3006164,,DET,RP,RP
2631,Freddy Peralta,642547,642547,18679,9915,MIL,SP,SP
2632,Freddy Tarnok,676206,676206,23324,11335,OAK,SP,SP
2633,Freddy Zamora,668965,668965,sa3014500,,MIL,SS,SS
2634,Frederick Bencosme,695930,695930,sa3016779,,BAL,SS,SS
2635,Frederick Cuevas,660663,660663,sa872550,,FA,OF,OF
2636,Freili Encarnacion,703175,703175,sa3018414,,BOS,SS,SS
2637,Freilyn Guzman,807961,807961,sa3021760,,OAK,SP,SP
2638,Freuddy Batista,673945,673945,sa3002866,,SEA,C,C
2639,Freylin Minyety,700824,700824,sa3017341,,PHI,2B,2B
2640,Gabe Klobosits,656620,656620,19881,,TOR,RP,RP
2641,Gabe Matthews,687346,687346,sa3016920,,LAA,1B,1B
2642,Gabe Mosser,682077,682077,sa3006834,,SD,SP,SP
2643,Gabe Snyder,676376,676376,sa3006880,,FA,1B,1B
2644,Gabe Speier,642100,642100,17170,10688,SEA,RP,RP
2645,Gabriel Agostini,698989,698989,sa3015488,,WSH,SP,SP
2646,Gabriel Araujo,800250,800250,sa3019310,,ARI,OF,OF
2647,Gabriel Arias,672356,672356,22563,10200,CLE,1B/SS/ 3B/OF,1B/SS/ 3B/OF
2648,Gabriel Bersing,693810,693810,sa3016319,,NYY,C,C
2649,Gabriel Cancel,663708,663708,sa875231,,FA,2b,2b
2650,Gabriel Colmenarez,808300,808300,sa3022020,,MIL,SP,SP
2651,Gabriel Garcia,663696,663696,sa875999,,FA,3B,3B
2652,Gabriel Gil,679198,679198,sa3005935,,FA,C,C
2653,Gabriel Gonzalez,694224,694224,sa3015723,,SEA,OF,OF
2654,Gabriel Holt,686746,686746,sa3011899,,FA,2B,2B
2655,Gabriel Hughes,687312,687312,sa3020661,,COL,SP,SP
2656,Gabriel Lara,808106,808106,sa3021177,,NYY,OF,OF
2657,Gabriel Martinez,683447,683447,sa3008865,,TOR,OF,OF
2658,Gabriel Mavarez,811237,811237,sa3022295,,BOS,3B,3B
2659,Gabriel Moncada,682732,682732,sa3008789,,SEA,1B,1B
2660,Gabriel Moreno,672515,672515,22664,11117,ARI,C,C
2661,Gabriel Ponce,676362,676362,sa3009985,,TOR,RP,RP
2662,Gabriel Reyes,694050,694050,sa3016833,,DET,SP,SP
2663,Gabriel Rincones Jr.,687282,687282,sa3020758,,PHI,OF,OF
2664,Gabriel Rodriguez,682621,682621,sa3008744,10396,CLE,SS,SS
2665,Gabriel Sequeira,679780,679780,sa3014858,,DET,RP,RP
2666,Gabriel Terrero,808239,808239,sa3021213,,NYY,2B,2B
2667,Gabriel Terrero,700175,700175,sa3015849,,COL,OF,OF
2668,Gabriel Yanez,673394,673394,sa3005332,,MIN,RP,RP
2669,Gabriel Ynoa,593679,12938,12938,9315,FA,SP,SP
2670,Gage Canning,663561,663561,sa3006711,,FA,OF,OF
2671,Gage Workman,669398,669398,sa3014441,,DET,SS,SS
2672,Gaige Howard,693515,693515,sa3018245,,LAD,OF,OF
2673,Gareth Morgan,601712,601712,sa828708,,FA,OF,OF
2674,Garret Forrester,807720,807720,,,PIT,,
2675,Garret Guillemette,695048,695048,sa3022677,,HOU,C,C
2676,Garrett Acton,670183,670183,27583,11759,FA,RP,RP
2677,Garrett Baumann,803833,803833,,,ATL,P,P
2678,Garrett Burhenn,696148,696148,sa3018173,,DET,SP,SP
2679,Garrett Cleavinger,664076,664076,17897,10769,TB,RP,RP
2680,Garrett Cooper,643265,643265,15279,9705,SD,1B,1B
2681,Garrett Crochet,676979,676979,27463,10900,CHW,RP,RP
2682,Garrett Davila,663657,663657,sa875052,,CHW,SP,SP
2683,Garrett Frechette,683102,683102,sa3010636,,SF,1B,1B
2684,Garrett Hampson,641658,641658,19262,9983,MIA,2B/SS/ OF,2B/SS/ 3B/OF
2685,Garrett Hawkins,678184,678184,sa3017383,,SD,SP,SP
2686,Garrett Hill,682051,682051,25097,11507,DET,RP,RP
2687,Garrett Hiott,687997,687997,sa3009972,,FA,OF,OF
2688,Garrett McGowan,694810,694810,sa3020208,,FA,OF,OF
2689,Garrett Mitchell,669003,669003,27555,11204,MIL,OF,OF
2690,Garrett Ramsey,804583,804583,sa3020973,,BOS,RP,RP
2691,Garrett Richards,572070,9784,9784,,FA,RP,RP
2692,Garrett Saunders,689837,689837,sa3010909,,FA,SS,SS
2693,Garrett Schoenle,676881,676881,sa3016937,,CHW,RP,RP
2694,Garrett Spain,696521,696521,sa3017174,,TOR,OF,OF
2695,Garrett Stallings,668831,668831,sa3014457,,BAL,SP,SP
2696,Garrett Stubbs,596117,596117,18067,10201,PHI,C,C
2697,Garrett Whitley,663605,663605,sa874244,,FA,OF,OF
2698,Garrett Whitlock,676477,676477,20191,11190,BOS,SP,SP
2699,Garrett Williams,624526,624526,sa738512,,OAK,SP,SP
2700,Garrett Wolforth,663446,663446,sa876111,,HOU,C,C
2701,Garrison Schwartz,673859,673859,sa3003956,,FA,OF,OF
2702,Garvin Alston,664691,664691,sa3010238,,WSH,RP,RP
2703,Gary Mattis,669013,669013,sa3019524,,FA,OF,OF
2704,Gary Sanchez,596142,11442,11442,8212,SD,C,C
2705,Gavin Cecchini,608325,17005,17005,,FA,2B,2B
2706,Gavin Collins,641468,641468,sa857219,,FA,3b,3b
2707,Gavin Collyer,686560,686560,sa3011742,,TEX,SP,SP
2708,Gavin Conticello,695521,695521,sa3017770,,ARI,3B,3B
2709,Gavin Cross,688457,688457,sa3019985,,KC,OF,OF
2710,Gavin Floyd,425856,3886,,,TOR,RP,RP
2711,Gavin Hollowell,668970,668970,25427,11577,COL,RP,RP
2712,Gavin Jones,689435,689435,sa3010049,,FA,3B,3B
2713,Gavin Logan,678099,678099,sa3020191,,ARI,C,C
2714,Gavin Lux,666158,666158,19955,10203,LAD,2B/OF,2B/OF
2715,Gavin Sheets,657757,657757,19901,10204,CHW,1B/OF,1B/OF
2716,Gavin Stone,694813,694813,27792,11587,LAD,SP,SP
2717,Gavin Stupienski,669279,669279,sa913367,,FA,C,C
2718,Gavin Williams,668909,668909,30122,11590,CLE,SP,SP
2719,Gedionne Marlin,699203,699203,sa3015809,,TEX,2B,2B
2720,Geisel Cepeda,808206,808206,sa3020717,,TEX,OF,OF
2721,Geison Urbaez,696064,696064,sa3015135,,TOR,RP,RP
2722,Genderson Zapata,698988,698988,sa3017613,,WSH,SP,SP
2723,Genesis Cabrera,650893,650893,17490,10447,TOR,RP,RP
2724,Geoff Hartlieb,664129,664129,19558,10623,MIA,RP,RP
2725,Geoffrey Gilbert,687280,687280,sa3020807,,NYY,RP,RP
2726,George Feliz,692031,692031,,,SEA,OF,OF
2727,George Kirby,669923,669923,25436,10874,SEA,SP,SP
2728,George Klassen,691946,691946,,,PHI,P,P
2729,George Lombard Jr.,806146,806146,,,NYY,,
2730,George Soriano,666277,666277,21863,11684,MIA,RP,RP
2731,George Springer,543807,12856,12856,8433,TOR,OF,OF
2732,George Valera,671655,671655,sa3006872,10205,CLE,OF,OF
2733,George Wolkow,805804,805804,,,CHW,,
2734,Geovanny Planchart,685712,685712,sa3009334,,PIT,C,C
2735,Gerald Mejia,694056,694056,sa3016925,,NYM,OF,OF
2736,Geraldi Diaz,673145,673145,sa3002635,,WSH,C,C
2737,Geraldo Perdomo,672695,672695,22799,10397,ARI,2B/SS/ 3B,2B/SS/ 3B
2738,Geraldo Quintero,684852,684852,sa3008942,,ATL,2B,2B
2739,Gerard Ramos,678647,678647,sa3005536,,FA,OF,OF
2740,Gerardo Carrillo,672629,672629,sa3002790,11054,WSH,RP,RP
2741,Gerardo Hernandez,698925,698925,sa3016253,,MIA,RP,RP
2742,Gerardo Parra,467827,8553,8553,,FA,OF,OF
2743,Gerardo Reyes,622103,622103,16306,10488,LAA,RP,RP
2744,Gerardo Rodriguez,808269,808269,sa3021614,,BOS,C,C
2745,Gerelmi Maldonado,698965,698965,sa3016018,,SF,SP,SP
2746,Gerlin Rosario,703895,703895,sa3019251,,TB,SP,SP
2747,Germain Noriega,801254,801254,sa3018968,,NYM,OF,OF
2748,Germain Ruiz,691593,691593,sa3015563,,MIA,OF,OF
2749,German Guilarte,692032,692032,sa3016539,,SEA,C,C
2750,German Marquez,608566,15038,15038,9295,COL,SP,SP
2751,German Ortiz,699000,699000,sa3018011,,OAK,2B,2B
2752,German Ramirez,806993,806993,sa3021092,,HOU,SS,SS
2753,German Tapia,700272,700272,sa3015850,,LAD,OF,OF
2754,Gerrit Cole,543037,13125,13125,8231,NYY,SP,SP
2755,Gerson Bautista,639373,639373,19256,,FA,RP,RP
2756,Gerson Molina,683554,683554,sa3008657,,FA,OF,OF
2757,Gerson Moreno,642575,642575,sa736656,9891,WSH,SP,SP
2758,Gery Holguin,800368,800368,sa3018534,,MIL,3B,3B
2759,Geuri Lubo,702895,702895,sa3017122,,CHC,SS,SS
2760,Geyber Blanco,809770,809770,sa3021644,,NYY,2B,2B
2761,Ghordy Santos,672775,672775,sa3003331,,SF,SS,SS
2762,Gian Zapata,806979,806979,sa3021079,,ARI,OF,OF
2763,Giancarlo Stanton,519317,4949,4949,7789,NYY,OF,OF
2764,Giancarlos Santana,682802,682802,sa3008809,,FA,OF,OF
2765,Gianluca Dalatri,668662,668662,sa3015119,,STL,RP,RP
2766,Gianpaul Gonzalez,657595,657595,sa829276,,FA,C,C
2767,Gilbert Lara,658677,658677,sa877337,,BAL,SS,SS
2768,Gilberto Alcala,691912,691912,sa3019045,,PIT,SP,SP
2769,Gilberto Celestino,665482,665482,20233,10763,MIN,OF,OF
2770,Gilberto Jimenez,678362,678362,sa3005507,,BOS,OF,OF
2771,Gilberto Rojas,801178,801178,sa3018966,,CIN,C,C
2772,Gilberto Vizcarra,672953,672953,sa3002865,,SD,C,C
2773,Gino Groover,694410,694410,sa3022887,,ARI,3B,3B
2774,Gio Gonzalez,461829,7448,7448,,FA,SP,SP
2775,Gio Urshela,570482,10681,10681,9069,LAA,1B/3B,1B/3B
2776,Gionti Turner,682090,682090,sa3007326,,TB,2B,2B
2777,Giovanny Gallegos,606149,606149,14986,9526,STL,RP,RP
2778,Gleiber Morales,693762,693762,sa3015991,,CHC,RP,RP
2779,Gleider Figuereo,699213,699213,sa3015813,,TEX,3B,3B
2780,Gleiner Diaz,699695,699695,sa3015501,,SEA,SP,SP
2781,Glenallen Hill Jr.,677338,677338,sa3010335,,FA,2B,2B
2782,Glenn Otto,657248,657248,21366,11269,SD,SP,SP
2783,Glenn Santiago,687426,687426,sa3010341,,TOR,SS,SS
2784,Glenn Sparkman,642098,642098,15200,,FA,RP,RP
2785,Gleyber Torres,650402,16997,16997,9778,NYY,2B,2B
2786,Godwin Bennett,700285,700285,sa3016191,,CHW,OF,OF
2787,Gordon Graceffo,700669,700669,sa3016849,11598,STL,SP,SP
2788,Gosuke Katoh,641741,641741,15697,,FA,2b,2b
2789,Grabiel Salazar,692755,692755,sa3015667,,BAL,OF,OF
2790,Grae Kessinger,666197,666197,25813,11804,HOU,SS,SS
2791,Graeme Stinson,666209,666209,sa3011900,,TB,RP,RP
2792,Graham Ashcraft,668933,668933,27552,11417,CIN,SP,SP
2793,Graham Hoffman,668977,668977,sa3018238,,BOS,RP,RP
2794,Graham Pauley,688363,688363,sa3019858,,SD,2B,2B
2795,Graham Spraker,676942,676942,sa3004024,,TB,RP,RP
2796,Grant Anderson,681982,681982,20546,11799,TEX,RP,RP
2797,Grant Black,667176,667176,sa3014846,,STL,RP,RP
2798,Grant Dayton,594795,11203,11203,,FA,RP,RP
2799,Grant Gambrell,669183,669183,sa3011129,,BOS,SP,SP
2800,Grant Hartwig,701643,701643,29946,11814,NYM,RP,RP
2801,Grant Holman,680880,680880,sa3017749,,OAK,SP,SP
2802,Grant Holmes,656550,16944,sa828669,,ATL,RP,RP
2803,Grant Judkins,680420,680420,sa3015004,,OAK,SP,SP
2804,Grant Koch,667428,667428,sa3008180,,PIT,C,C
2805,Grant Lavigne,680693,680693,sa3007743,10206,COL,1B,1B
2806,Grant Little,668696,668696,sa3008031,,SD,OF,OF
2807,Grant McCray,687529,687529,sa3010042,,SF,OF,OF
2808,Grant Richardson,685300,685300,sa3016964,,NYY,OF,OF
2809,Grant Taylor,691799,691799,,,CHW,P,P
2810,Grant Witherspoon,680710,680710,sa3007047,,FA,OF,OF
2811,Grant Wolfram,664991,664991,sa3008313,,TEX,SP,SP
2812,Grantham Williams,681260,681260,sa3006724,,FA,SS,SS
2813,Gray Fenter,663383,663383,sa875233,,NYY,RP,RP
2814,Grayson Byrd,656282,656282,sa3010387,,FA,1B,1B
2815,Grayson Hitt,694491,694491,,,ARI,P,P
2816,Grayson Rodriguez,680570,680570,24492,10207,BAL,SP,SP
2817,Greg Allen,656185,16623,16623,9744,MIL,OF,OF
2818,Greg Bird,595885,14131,14131,,FA,1B,1B
2819,Greg Cullen,681888,681888,sa3007069,,BAL,2B,2B
2820,Greg Deichmann,656364,656364,19872,,OAK,OF,OF
2821,Greg Garcia,594824,10951,10951,,FA,2B/3B,2B/3B
2822,Greg Holland,518813,7196,7196,,FA,RP,RP
2823,Greg Jones,675659,675659,sa3010151,,TB,SS,SS
2824,Greg Weissert,669711,669711,20375,10585,NYY,RP,RP
2825,Gregori Cano,703939,703939,sa3018442,,TOR,3B,3B
2826,Gregori Vasquez,660751,660751,sa873328,,BAL,RP,RP
2827,Gregory Barrios,699126,699126,sa3015800,,MIL,SS,SS
2828,Gregory Duran,691625,691625,sa3016533,,MIN,OF,OF
2829,Gregory Mota,805697,805697,sa3019602,,MIA,3B,3B
2830,Gregory Polanco,570256,12907,12907,,FA,OF,OF
2831,Gregory Santos,666619,666619,21894,11166,CHW,RP,RP
2832,Gregory Soto,642397,642397,19677,9892,PHI,RP,RP
2833,Grenny Cumana,640488,640488,sa735846,,FA,SS,SS
2834,Greyber Altamirano,805680,805680,sa3019570,,MIA,SS,SS
2835,Greyson Jenista,680571,680571,sa3007044,10208,KC,OF,OF
2836,Griff McGarry,676046,676046,sa3017130,,PHI,RP,RP
2837,Griffin Canning,656288,656288,19867,10209,LAA,SP,SP
2838,Griffin Cheney,806187,806187,sa3020142,,FA,2B,2B
2839,Griffin Conine,665052,665052,sa876060,10210,MIA,OF,OF
2840,Griffin Doersching,701864,701864,sa3020003,,SD,1B,1B
2841,Griffin Jax,643377,643377,20253,11218,MIN,RP,RP
2842,Griffin Lockwood-Powell,674976,674976,sa3019303,,LAD,1B,1B
2843,Griffin McLarty,687142,687142,sa1115734,,BAL,RP,RP
2844,Griffin Roberts,675965,675965,sa3008483,10895,STL,SP,SP
2845,Gueile Borrome,800284,800284,sa3018496,,CLE,2B,2B
2846,Guillermo Cuevas,702835,702835,sa3016775,,CHW,SP,SP
2847,Guillermo Heredia,628338,18721,18721,,FA,OF,OF
2848,Guillermo Quintana,678733,678733,sa3005916,,FA,C,C
2849,Guillermo Rodriguez,801250,801250,sa3018602,,CHW,SS,SS
2850,Guillermo Rosario,806518,806518,sa3021586,,PHI,C,C
2851,Guillermo Williamson,702908,702908,sa3018401,,SF,OF,OF
2852,Guillermo Zuniga,670871,670871,19588,11737,STL,RP,RP
2853,Gunnar Henderson,683002,683002,26289,11108,BAL,SS/3B,SS/3B
2854,Gunnar Hoglund,680684,680684,sa3019785,,OAK,SP,SP
2855,Gunnar Troutwine,676149,676149,sa3006785,,FA,C,C
2856,Gunner Mayer,686763,686763,sa3011199,,PHI,SP,SP
2857,Gus Varland,681402,681402,24737,11731,LAD,RP,RP
2858,Gustavo Armas,700297,700297,sa3015852,,PIT,OF,OF
2859,Gustavo Beltran,808492,808492,sa3021271,,SEA,1B,1B
2860,Gustavo Campero,672569,672569,sa3003242,,LAA,C,C
2861,Gustavo Marquez,808009,808009,sa3021138,,SD,OF,OF
2862,Gustavo Marquez,699317,699317,sa3015833,,FA,OF,OF
2863,Gustavo Rivas,698987,698987,sa3016503,,WSH,SP,SP
2864,Guy Lipscomb Jr.,805865,805865,sa3020764,,CLE,OF,OF
2865,Ha-Seong Kim,673490,673490,27506,11147,SD,2B/SS/ 3B,2B/SS/ 3B
2866,Hagen Danner,668470,668470,22116,11353,TOR,RP,RP
2867,Hamlet Garcia,808697,808697,sa3021022,,MIA,SP,SP
2868,Hamlet Marte,606189,606189,sa597218,,LAD,C,C
2869,Hancel Almonte,808114,808114,sa3021179,,STL,OF,OF
2870,Hancel Rincon,684516,684516,sa3009629,,STL,SP,SP
2871,Hans Crouse,668968,668968,22192,10211,PHI,RP,RP
2872,Hans Montero,694215,694215,sa3016321,,NYY,SS,SS
2873,Hansel Otamendi,686304,686304,sa3009340,,FA,OF,OF
2874,Hansel Robles,570663,11801,11801,,FA,RP,RP
2875,Hanser Alberto,593643,11902,11902,9052,FA,2B/3B,2B/3B
2876,Hao-Yu Lee,701678,701678,sa3017863,,DET,SS,SS
2877,Harlem Belen,807812,807812,sa3021111,,FA,3B,3B
2878,Harol Gonzalez,656083,656083,sa828505,,FA,SP,SP
2879,Harold Castro,605612,605612,14691,10111,COL,1B/2B/ 3B/OF,1B/2B/ SS/3B/ OF
2880,Harold Chirino,666785,666785,sa917637,,MIL,RP,RP
2881,Harold Cortijo,676435,676435,sa3004588,,NYY,RP,RP
2882,Harold Gonzalez,808339,808339,sa3021255,,LAD,2B,2B
2883,Harold Ramirez,623912,14387,14387,9260,TB,1B/OF,1B/OF
2884,Harold Restituyo,683060,683060,sa3008491,,FA,OF,OF
2885,Harrison Bader,664056,664056,18030,9710,CIN,OF,OF
2886,Harrison Cohen,694660,694660,sa3020811,,NYY,RP,RP
2887,Harrison Freed,687466,687466,sa3010041,,FA,OF,OF
2888,Harrison Ray,668742,668742,sa3014815,,FA,3B,3B
2889,Harrison Spohn,695461,695461,sa3020093,,MIA,SS,SS
2890,Harrison Wenson,643599,643599,sa738936,,FA,C,C
2891,Harry Ford,695670,695670,sa3017627,,SEA,C,C
2892,Harvin Mendoza,665827,665827,sa916997,,FA,1B,1B
2893,Hayden Cantrelle,676463,676463,sa3014426,,SF,2B,2B
2894,Hayden Deal,677421,677421,sa3004680,,ATL,SP,SP
2895,Hayden Dunhurst,683095,683095,sa3019889,,KC,C,C
2896,Hayden Harris,802686,802686,sa3019913,,ATL,RP,RP
2897,Hayden Jones,681348,681348,sa3017108,,CIN,C,C
2898,Hayden Juenger,696522,696522,sa3017103,,TOR,SP,SP
2899,Hayden Seig,688274,688274,sa3018115,,LAA,RP,RP
2900,Hayden Senger,663584,663584,sa3007009,,NYM,C,C
2901,Hayden Wesneski,669713,669713,27581,11411,CHC,SP,SP
2902,Haydn King,677045,677045,sa3015099,,SF,RP,RP
2903,Haydn McGeary,702333,702333,sa3020133,,CHC,1B,1B
2904,Hayes Heinecke,695349,695349,sa3017819,,STL,RP,RP
2905,Haylen Green,669662,669662,sa3017716,,CHW,RP,RP
2906,Heath Fillmyer,641571,641571,17466,,FA,SP,SP
2907,Heath Hembree,592390,11632,11632,,FA,RP,RP
2908,Heath Holder,595988,595988,sa602623,,FA,RP,RP
2909,Heath Quinn,641991,641991,sa737904,,FA,OF,OF
2910,Hector Jimenez,698940,698940,sa3015743,,BAL,OF,OF
2911,Hector Martinez,672395,672395,sa3002845,,FA,SS,SS
2912,Hector Neris,593576,11804,11804,8860,HOU,RP,RP
2913,Hector Noesi,456051,456051,3292,8008,FA,SP,SP
2914,Hector Osorio,800540,800540,sa3020461,,TEX,OF,OF
2915,Hector Perez,660431,660431,18592,,PHI,RP,RP
2916,Hector Rodriguez,699302,699302,sa3015828,,CIN,2B,2B
2917,Hector Rondon,444468,2391,2391,7618,FA,RP,RP
2918,Hector Santiago,502327,4026,4026,8096,FA,RP,RP
2919,Hector Velazquez,584171,584171,19341,,FA,RP,RP
2920,Hector Yan,666668,666668,sa917194,,FA,SP,SP
2921,Hedbert Perez,691616,691616,sa3014692,,MIL,OF,OF
2922,Heison Sanchez,800129,800129,sa3018930,,DET,2B,2B
2923,Heitor Tokar,677573,677573,sa3005683,,HOU,SP,SP
2924,Helcris Olivarez,672487,672487,sa3002965,11083,COL,SP,SP
2925,Helder Rosario,800293,800293,sa3018948,,WSH,C,C
2926,Heliot Ramos,671218,671218,22515,10213,SF,OF,OF
2927,Hendrik Clementina,649955,649955,sa828422,,ATL,C,C
2928,Hendry Chivilli,806998,806998,sa3021095,,MIN,SS,SS
2929,Hendry Mendez,694230,694230,sa3015727,,MIL,OF,OF
2930,Henrison Mota,702395,702395,sa3016801,,MIL,SP,SP
2931,Henry Baez,692013,692013,sa3016584,,SD,SP,SP
2932,Henry Bolte,703607,703607,sa3020006,,OAK,OF,OF
2933,Henry Davis,680779,680779,29617,11742,PIT,C/OF,C/OF
2934,Henry Gatewood,656449,656449,sa828685,,LAA,3B,3B
2935,Henry Guerrero,800147,800147,sa3018934,,CIN,C,C
2936,Henry Henry,665963,665963,sa918121,,SD,SP,SP
2937,Henry Pizani,808317,808317,sa3021244,,NYM,C,C
2938,Henry Ramos,703201,703201,sa3018432,,KC,OF,OF
2939,Henry Ramos,592656,592656,11481,10981,CIN,OF,OF
2940,Henry Williams,689275,689275,sa3020901,,KC,SP,SP
2941,Herard Gonzalez,678648,678648,sa3005750,,KC,2B,2B
2942,Herbert Iser,666133,666133,sa3010679,,PHI,C,C
2943,Heribert Garcia,680618,680618,sa3006408,,HOU,SP,SP
2944,Heribert Silva,808137,808137,sa3021189,,CLE,OF,OF
2945,Heriberto Caraballo,812430,812430,sa3021317,,SL,C,C
2946,Heriberto Hernandez,681715,681715,sa3005630,,TB,C,C
2947,Heriberto Rincon,808298,808298,sa3021238,,NYM,OF,OF
2948,Hernan Perez,541650,5751,5751,,MIN,2B/SS,1B/2B/ SS/3B/ OF
2949,Heston Kjerstad,677008,677008,sa3014439,11771,BAL,OF,OF
2950,Hiram Burgos,572744,9412,,,MIL,SP,SP
2951,Hiro Wyatt,702965,702965,,,KC,P,P
2952,Hirokazu Sawamura,617228,617228,27515,,FA,RP,RP
2953,Hobie Harris,665048,665048,18615,11777,WSH,RP,RP
2954,Hoby Milner,571948,571948,13346,9589,MIL,RP,RP
2955,Hogan Harris,663687,663687,21520,11650,OAK,SP,SP
2956,Hogan Windish,702112,702112,sa3019805,,SEA,2B,2B
2957,Holden Powell,676026,676026,sa3014854,,WSH,RP,RP
2958,Homer Bailey,456701,8362,8362,5523,FA,SP,SP
2959,Homer Bush Jr.,683344,683344,sa3022480,,SD,OF,OF
2960,Horacio Andujar,682810,682810,sa3010370,,CHW,RP,RP
2961,Hosea Nelson,670053,670053,sa918155,,FA,OF,OF
2962,Howie Kendrick,435062,4229,4229,,FA,DH,1B
2963,Hoy Park,660829,660829,18027,11240,ATL,2B,2B
2964,Huascar Brazoban,623211,623211,6107,11519,MIA,RP,RP
2965,Huascar Ynoa,660623,660623,20468,10214,ATL,SP,SP
2966,Hudson Haskin,681370,681370,sa3014449,,BAL,OF,OF
2967,Hudson Head,687431,687431,sa3010889,,PIT,OF,OF
2968,Hudson Potts,668888,668888,sa917936,,ATL,SS,SS
2969,Hugo Beltran,678286,678286,sa3006354,,BAL,RP,RP
2970,Hugo Cardona,672799,672799,sa3003339,,FA,SS,SS
2971,Hugo Sanchez,692033,692033,sa3015597,,SD,3B,3B
2972,Humberto Arteaga,600858,600858,13595,,FA,SS,SS
2973,Humberto Castellanos,528748,528748,21183,11089,ARI,SP,SP
2974,Humberto Mejia,650668,650668,20739,10754,FA,SP,SP
2975,Hunter Barco,682995,682995,sa3022409,,PIT,SP,SP
2976,Hunter Bigge,685801,685801,sa3011341,,CHC,RP,RP
2977,Hunter Bishop,666183,666183,sa3011413,11112,SF,OF,OF
2978,Hunter Breault,676292,676292,sa3017499,,OAK,RP,RP
2979,Hunter Brown,686613,686613,25880,11435,HOU,SP,SP
2980,Hunter Dobbins,690928,690928,sa3018275,,BOS,SP,SP
2981,Hunter Dozier,641531,15117,15117,8663,FA,1B/3B/ OF,1B/3B/ OF
2982,Hunter Dula,702471,702471,sa3017392,,SF,RP,RP
2983,Hunter Feduccia,676439,676439,sa3007872,11779,LAD,C,C
2984,Hunter Gaddis,683769,683769,25636,11528,CLE,SP,SP
2985,Hunter Goodman,696100,696100,29715,11848,COL,1B,1B
2986,Hunter Greene,668881,668881,22182,10216,CIN,SP,SP
2987,Hunter Gregory,695347,695347,sa3017754,,TOR,SP,SP
2988,Hunter Harvey,640451,640451,15507,8633,WSH,RP,RP
2989,Hunter Haworth,673686,673686,sa3005318,,ARI,RP,RP
2990,Hunter Hearn,679766,679766,sa3010591,,FA,OF,OF
2991,Hunter Hollan,702052,702052,,,CIN,P,P
2992,Hunter Markwardt,688410,688410,sa3010602,,FA,OF,OF
2993,Hunter McMahon,684937,684937,sa3010658,,MIN,RP,RP
2994,Hunter Owen,670462,670462,20034,,FA,OF,OF
2995,Hunter Owen,694818,694818,,,KC,P,P
2996,Hunter Parks,688609,688609,sa3017640,,CIN,SP,SP
2997,Hunter Parsons,663500,663500,sa3011606,,NYM,RP,RP
2998,Hunter Renfroe,592669,15464,15464,8968,CIN,OF,OF
2999,Hunter Riggins,806329,806329,sa3020340,,ATL,SP,SP
3000,Hunter Schryver,676607,676607,sa873263,,FA,RP,RP
3001,Hunter Stanley,701533,701533,sa3018148,,CLE,SP,SP
3002,Hunter Stovall,667663,667663,sa3008181,,COL,2B,2B
3003,Hunter Stratton,676702,676702,23455,,PIT,RP,RP
3004,Hunter Strickland,519326,7836,7836,8890,FA,RP,RP
3005,Hunter Wood,621056,621056,15091,,FA,RP,RP
3006,Hurston Waldrep,694462,694462,sa3022942,,ATL,SP,SP
3007,Hyeon-Jong Yang,660365,660365,27513,,FA,RP,RP
3008,Hyun Jin Ryu,547943,14444,14444,8415,TOR,SP,SP
3009,Hyun Soo Kim,547957,18718,18718,,FA,OF,OF
3010,Hyun-Seok Jang,815794,815794,,,LAD,P,P
